,Algorithm,Sources,Interferers,Mics,RT60,Distance,SINR,seed,Iteration,Iteration_Index,Runtime [s],SI-SDR [dB],SI-SIR [dB],ΔSI-SDR [dB],ΔSI-SIR [dB],Success
87,ilrma,3,10,3,0.6344375,1,30,1069045865,100,1,2.522795849,6.314439473,17.81174468,9.637872165,20.46444711,1
88,ilrma-t-IP,3,10,3,0.6344375,1,10,657890619,0,0,0,-3.796111759,-3.178141234,0,0,0
89,ilrma-t-IP,3,10,3,0.6344375,1,10,657890619,100,1,10.49923408,4.136380957,11.98753337,7.932492716,15.16567461,1
90,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,657890619,0,0,0,-3.796111759,-3.178141234,0,0,0
91,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,657890619,100,1,13.43933842,4.045778607,11.91380417,7.841890367,15.0919454,1
92,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,657890619,0,0,0,-3.796111759,-3.178141234,0,0,0
93,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,657890619,100,1,14.52088046,4.045778607,11.91380417,7.841890367,15.0919454,1
94,ilrma,3,10,3,0.6344375,1,10,657890619,0,0,0,-3.796111759,-3.178141234,0,0,0
95,ilrma,3,10,3,0.6344375,1,10,657890619,100,1,2.563121617,4.530057123,12.20524914,8.326168882,15.38339037,1
96,ilrma-t-IP,3,10,3,0.6344375,1,30,1983958385,0,0,0,-2.966473072,-2.58615851,0,0,0
97,ilrma-t-IP,3,10,3,0.6344375,1,30,1983958385,100,1,10.47366151,6.043224512,17.22631689,9.009697584,19.8124754,1
98,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1983958385,0,0,0,-2.966473072,-2.58615851,0,0,0
99,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1983958385,100,1,13.45429742,7.344969958,18.82927325,10.31144303,21.41543176,1
100,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1983958385,0,0,0,-2.966473072,-2.58615851,0,0,0
101,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1983958385,100,1,14.36516799,7.344969958,18.82927325,10.31144303,21.41543176,1
102,ilrma,3,10,3,0.6344375,1,30,1983958385,0,0,0,-2.966473072,-2.58615851,0,0,0
103,ilrma,3,10,3,0.6344375,1,30,1983958385,100,1,2.52884355,5.997109283,16.80946409,8.963582355,19.3956226,1
104,ilrma-t-IP,3,10,3,0.6344375,1,30,36027469,0,0,0,-3.240666222,-2.810695276,0,0,0
105,ilrma-t-IP,3,10,3,0.6344375,1,30,36027469,100,1,10.56751154,6.170370454,18.22504702,9.411036676,21.03574229,1
106,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,36027469,0,0,0,-3.240666222,-2.810695276,0,0,0
107,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,36027469,100,1,13.47732324,8.056110714,20.62422951,11.29677694,23.43492478,1
108,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,36027469,0,0,0,-3.240666222,-2.810695276,0,0,0
109,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,36027469,100,1,14.43304464,8.056110714,20.62422951,11.29677694,23.43492478,1
110,ilrma,3,10,3,0.6344375,1,30,36027469,0,0,0,-3.240666222,-2.810695276,0,0,0
111,ilrma,3,10,3,0.6344375,1,30,36027469,100,1,2.508884222,6.200187482,18.08612798,9.440853704,20.89682326,1
112,ilrma-t-IP,3,10,3,0.6344375,1,30,1959836417,0,0,0,-2.978330788,-2.581230633,0,0,0
113,ilrma-t-IP,3,10,3,0.6344375,1,30,1959836417,100,1,10.46309499,8.056117078,20.34282679,11.03444787,22.92405742,1
114,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1959836417,0,0,0,-2.978330788,-2.581230633,0,0,0
115,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1959836417,100,1,13.42553617,2.509831454,11.8464283,5.488162243,14.42765893,1
116,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1959836417,0,0,0,-2.978330788,-2.581230633,0,0,0
117,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1959836417,100,1,14.42602981,2.509831454,11.8464283,5.488162243,14.42765893,1
118,ilrma,3,10,3,0.6344375,1,30,1959836417,0,0,0,-2.978330788,-2.581230633,0,0,0
119,ilrma,3,10,3,0.6344375,1,30,1959836417,100,1,2.517044266,7.909872257,19.56425241,10.88820305,22.14548304,1
120,ilrma-t-IP,3,10,3,0.6344375,1,10,1069045865,0,0,0,-3.92809507,-3.248564518,0,0,0
121,ilrma-t-IP,3,10,3,0.6344375,1,10,1069045865,100,1,10.57263569,3.49128376,11.26263991,7.41937883,14.51120442,1
122,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,1069045865,0,0,0,-3.92809507,-3.248564518,0,0,0
123,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,1069045865,100,1,13.45159228,3.96297649,11.73120526,7.89107156,14.97976978,1
124,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,1069045865,0,0,0,-3.92809507,-3.248564518,0,0,0
125,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,1069045865,100,1,14.47942507,3.96297649,11.73120526,7.89107156,14.97976978,1
126,ilrma,3,10,3,0.6344375,1,10,1069045865,0,0,0,-3.92809507,-3.248564518,0,0,0
127,ilrma,3,10,3,0.6344375,1,10,1069045865,100,1,2.491828141,3.738659773,11.35346903,7.666754843,14.60203355,1
128,ilrma-t-IP,3,10,3,0.6344375,1,30,671780907,0,0,0,-3.318634907,-2.856364863,0,0,0
