,Algorithm,Sources,Interferers,Mics,RT60,Distance,SINR,seed,Iteration,Iteration_Index,Runtime [s],SI-SDR [dB],SI-SIR [dB],ΔSI-SDR [dB],ΔSI-SIR [dB],Success
100,AuxIVA-IP2,3,10,3,0.4130625,1,-5,115061003,0,0,0,-10.5029382,-10.39008315,0,0,0
101,AuxIVA-IP2,3,10,3,0.4130625,1,-5,115061003,50,1,0.355678288,-15.18157003,-6.441024823,-4.678631831,3.949058323,0.333333333
102,AuxIVA-IP2,3,10,3,0.4130625,1,5,1319794951,0,0,0,-4.590577233,-4.379184586,0,0,0
103,AuxIVA-IP2,3,10,3,0.4130625,1,5,1319794951,50,1,0.344370011,-0.368762462,2.418808661,4.221814771,6.797993247,0.333333333
104,AuxIVA-IP2,3,10,3,0.4130625,1,5,1983958385,0,0,0,-4.694441512,-4.569690258,0,0,0
105,AuxIVA-IP2,3,10,3,0.4130625,1,5,1983958385,50,1,0.348679549,-2.247989343,0.555812205,2.446452169,5.125502462,0.333333333
106,AuxIVA-IP2,3,10,3,0.4130625,1,10,1959836417,0,0,0,-3.547040839,-3.416204212,0,0,0
107,AuxIVA-IP2,3,10,3,0.4130625,1,10,1959836417,50,1,0.353637331,-1.290615806,2.093239026,2.256425033,5.509443238,0.333333333
108,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1251993226,0,0,0,-10.6648281,-10.59462247,0,0,0
109,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1251993226,50,1,0.349679269,-15.75313619,-6.800109048,-5.08830809,3.794513426,0
110,AuxIVA-IP2,3,10,3,0.4130625,1,5,36027469,0,0,0,-4.674985757,-4.561121443,0,0,0
111,AuxIVA-IP2,3,10,3,0.4130625,1,5,36027469,50,1,0.34389874,-1.326767507,0.745465412,3.34821825,5.306586855,0.333333333
112,AuxIVA-IP2,3,10,3,0.4130625,1,5,1069045865,0,0,0,-4.594164889,-4.454322389,0,0,0
113,AuxIVA-IP2,3,10,3,0.4130625,1,5,1069045865,50,1,0.326837908,-0.583991234,1.810549483,4.010173656,6.264871872,0.333333333
114,AuxIVA-IP2,3,10,3,0.4130625,1,5,1251993226,0,0,0,-4.718788905,-4.659656991,0,0,0
115,AuxIVA-IP2,3,10,3,0.4130625,1,5,1251993226,50,1,0.353823748,-0.539239975,2.20523533,4.17954893,6.864892321,0.333333333
116,AuxIVA-IP2,3,10,3,0.4130625,1,5,1819941518,0,0,0,-4.76475731,-4.622381408,0,0,0
117,AuxIVA-IP2,3,10,3,0.4130625,1,5,1819941518,50,1,0.343680899,-2.090803601,0.754197893,2.673953709,5.3765793,0.333333333
118,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1402032510,0,0,0,-10.60930515,-10.53639287,0,0,0
119,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1402032510,50,1,0.343941869,-8.062127041,-5.509939194,2.547178109,5.026453672,0
120,AuxIVA-IP2,3,10,3,0.4130625,1,10,561383553,0,0,0,-3.685142517,-3.495530597,0,0,0
121,AuxIVA-IP2,3,10,3,0.4130625,1,10,561383553,50,1,0.32354098,0.73955696,4.647569328,4.424699477,8.143099926,0.333333333
122,AuxIVA-IP2,3,10,3,0.4130625,1,10,1063926992,0,0,0,-3.724379125,-3.59742201,0,0,0
123,AuxIVA-IP2,3,10,3,0.4130625,1,10,1063926992,50,1,0.356859438,-0.084066854,3.600218489,3.640312272,7.197640499,0.333333333
124,AuxIVA-IP2,3,10,3,0.4130625,1,5,457175121,0,0,0,-4.702016544,-4.582750367,0,0,0
125,AuxIVA-IP2,3,10,3,0.4130625,1,5,457175121,50,1,0.344921557,-3.132972726,-0.127906423,1.569043818,4.454843943,0.333333333
126,AuxIVA-IP2,3,10,3,0.4130625,1,10,1675701733,0,0,0,-3.530551116,-3.425682081,0,0,0
127,AuxIVA-IP2,3,10,3,0.4130625,1,10,1675701733,50,1,0.343974475,0.719207405,3.222735016,4.249758521,6.648417097,0.333333333
128,AuxIVA-IP2,3,10,3,0.4130625,1,10,137773602,0,0,0,-3.525736787,-3.411970812,0,0,0
129,AuxIVA-IP2,3,10,3,0.4130625,1,10,137773602,50,1,0.317765604,1.240282539,4.000714954,4.766019326,7.412685767,0.333333333
130,AuxIVA-IP2,3,10,3,0.4130625,1,5,1063926992,0,0,0,-4.803636385,-4.664677452,0,0,0
131,AuxIVA-IP2,3,10,3,0.4130625,1,5,1063926992,50,1,0.358957703,-2.288964845,0.789340502,2.51467154,5.454017954,0.333333333
132,AuxIVA-IP2,3,10,3,0.4130625,1,5,170765737,0,0,0,-4.754068757,-4.57283125,0,0,0
133,AuxIVA-IP2,3,10,3,0.4130625,1,5,170765737,50,1,0.344791157,-1.699070426,0.887053171,3.054998332,5.459884421,0.333333333
134,AuxIVA-IP2,3,10,3,0.4130625,1,10,657890619,0,0,0,-3.557752717,-3.438985288,0,0,0
135,AuxIVA-IP2,3,10,3,0.4130625,1,10,657890619,50,1,0.332233204,1.48433714,3.788345049,5.042089857,7.227330337,0.333333333
136,AuxIVA-IP2,3,10,3,0.4130625,1,0,1995074678,0,0,0,-6.95111521,-6.834035748,0,0,0
137,AuxIVA-IP2,3,10,3,0.4130625,1,0,1995074678,50,1,0.309455284,-5.128860853,-2.463130166,1.822254357,4.370905582,0.333333333
138,AuxIVA-IP2,3,10,3,0.4130625,1,5,1685103474,0,0,0,-4.645055347,-4.492978384,0,0,0
139,AuxIVA-IP2,3,10,3,0.4130625,1,5,1685103474,50,1,0.372285219,-1.187304344,0.962276199,3.457751002,5.455254584,0.333333333
140,AuxIVA-IP2,3,10,3,0.4130625,1,-5,657890619,0,0,0,-10.62197322,-10.48054138,0,0,0
141,AuxIVA-IP2,3,10,3,0.4130625,1,-5,657890619,50,1,0.352367554,-17.54047224,-7.140286019,-6.918499017,3.340255361,0
142,AuxIVA-IP2,3,10,3,0.4130625,1,-5,457175121,0,0,0,-10.71491257,-10.61162614,0,0,0
143,AuxIVA-IP2,3,10,3,0.4130625,1,-5,457175121,50,1,0.345477816,-11.31147872,-8.662540024,-0.596566149,1.949086112,0
